name_y,resumen_reseñas,avg_rating,latitude_x,longitude_x,address
Coquina Coast Brewing Co.,"A new, quaint brew pub that doesn't disappoint. Outdoor seating with live entertainment on Monday evening was a nice surprise.",4.8,29.4804016,-81.1302315,"Coquina Coast Brewing Co., 318 Moody Blvd, Flagler Beach, FL 32136"
Sunrise grill & pizza restaurant,Great breakfast this am with Mom. I had the eggs Benedict which was fabulous!,4.5,29.3241645,-81.0561762,"Sunrise grill & pizza restaurant, 1280 Ocean Shore Blvd, Ormond Beach, FL 32176, United States"
Waffle House,Very well prepared food. Excellent service.,4.3,29.1597659,-80.974301,"Waffle House, 3200 S Atlantic Ave, Daytona Beach Shores, FL 32118, United States"
Millie's Restaurant & Catering,They. The best Flounder sandwiches and awesome Green Beans!,4.8,29.1588959,-80.9739489,"Millie's Restaurant & Catering, 3218 S Atlantic Ave, Daytona Beach Shores, FL 32118, United States"
Slims bbq,Really good hole in the wall BBQ joint. As soon as you walk in...you'll appreciate the smells and vibes!,4.4,29.1142358,-80.9824241,"Slims bbq, 5279 S Nova Rd, Port Orange, FL 32127"
TGI Fridays,Went last night to celebrate anniversary..  Waitress was also the bar tender she was great and recommend excellent food and drinks... Ask her for a cherry Popsicle  it was amazing...,3.2999999999999994,29.1281579,-81.003073,"TGI Fridays, 3813 S Nova Rd, Port Orange, FL 32129"
World of Beer,VERY sorry to hear this location is closing! Went here for the first time a few weeks ago and loved it!,4.8,29.141665,-81.01433399999999,"World of Beer, 3510 S Nova Rd, Port Orange, FL 32129"
"Auto Service Center of Port Orange, LLC","Different to other places in the vicinities, they received my car because it needed urgent maintenance otherwise I wouldn't be able to make it back home. I appreciate Tom and everyone at this location, they went above and beyond.",4.6,29.1346208,-81.00951069999999,"Auto Service Center of Port Orange, LLC, 3710 S Nova Rd, Port Orange, FL 32129"
Dustin's Bar-B-Q,"Meat was very tender, but ribs were virtually unseasoned. Brisket and Pork slices were good, but awkwardly thin cuts.",4.3,29.1170309,-81.0243869,"Dustin's Bar-B-Q, 4908 Clyde Morris Blvd, Port Orange, FL 32129"
Hibachi Grill & Supreme Buffet,"So glad fully open again , been a year + since good sit down meal here . Did not disappoint  !",4.2,29.1980343,-81.05691759999999,"United States, Florida, Daytona Beach, W International Speedway Blvd, Hibachi Grill & Supreme Buffet邮政编码: 32114"
Wendy's,"No long lines. Got the chicken sandwich, had everything but any sauce or mayo.",3.6,29.1966112,-81.05802709999999,"Wendy's, 1444 W International Speedway Blvd, Daytona Beach, FL 32114"
Lan Lamoon Authentic Thai Bistro,"The food we ate here was some of the best Thai food we’ve had in a long time. Flavors were rich and complex and the texture of the rice and noodles, both were excellent.",4.8,29.1525249,-81.0192031,"Lan Lamoon Authentic Thai Bistro, 2900 S Nova Rd #1, South Daytona, FL 32119"
Chart House,Poor server her first day  felt sorry for her she was overwhelmed. Then we got someone else.,4.3,29.2018971,-81.0110229,"Chart House, 1100 Marina Point Dr, Daytona Beach, FL 32114, United States"
Wormburner’s Grill & Bar,"Good cheeseburger! Meat was juicy, veggies we're right too.",4.5,29.1872487,-81.0159607,"Wormburner’s Grill & Bar, 600 Wilder Blvd, Daytona Beach, FL 32114"
Margaritas pizza palace,"All around amazing! Food is great, sauce is to die for.",4.7,29.1680801,-81.0183655,"Margaritas pizza palace, 903 Big Tree Rd, South Daytona, FL 32119, United States"
Arby's,Arby's South Daytona is always awesome it's a go to when I need a hot wholesome meal and I don't feel like cooking myself. Now they have sweet potato fries and there's large shakes at the biggest I've ever seen.,4.2,29.178152,-81.005894,"Arby's, 1800 S Ridgewood Ave, Daytona Beach, FL 32119, United States"
Mama Foo Foo,This place has amazing atmosphere and very friendly staff. They are very accommodating with food allergies.,4.3,29.2059456,-81.01420689999999,"Mama Foo Foo, 125 Basin St, Daytona Beach, FL 32114"
Beachside Grille,"5 of us went for dinner and had a good dinner! Burgers were thick and tasty, fries cooked well.",4.2,29.1970202,-80.9938725,"Beachside Grille, 2132 S Atlantic Ave, Daytona Beach Shores, FL 32118"
H20 Bar & Grill,"Food does not have any flavor, over priced $21 for a 6 oz steak. Service not good, plastic wear and styrofoam to eat out.",3.8,29.2072983,-80.9980664,"H20 Bar & Grill, 1615 S Atlantic Ave, Daytona Beach, FL 32118"
Hog Heaven Bar B-Q,Oh my goodness I cannot believe I never went to this place before! I guess that's what I get for judging it based on the fact that it's a barbecue place.,4.1,29.2280555,-81.0090092,"Hog Heaven Bar B-Q, 37 N Atlantic Ave, Daytona Beach, FL 32118, United States"
Olivier's Hideaway at Streamline Hotel,On vacation and staying in the hotel. Beautiful and relaxing atmophere.,4.4,29.2235162,-81.0067329,"Olivier's Hideaway at Streamline Hotel, 140 S Atlantic Ave, Daytona Beach, FL 32118"
Bubba Gump Shrimp Co.,I have only lived here six months and didn't realize it was a real restaurant. It is not only amazing and inviting.i would recommend it to everyone.,4.1,29.2310996,-81.0097021,"Bubba Gump Shrimp Co., 250 N Atlantic Ave Suite 120, Daytona Beach, FL 32118, United States"
Italian Pizza and Grill,We ordered to go on a super busy car show weekend. Turkey Rod run!,3.3999999999999995,29.2345,-81.012466,"Italian Pizza and Grill, 515 N Atlantic Ave #3926, Daytona Beach, FL 32118, United States"
1888,I have waited over 25 minutes for a salad and by the pictures you can see this place isn't busy at all. I read the reviews and tried to give them a shot (once for breakfast and once for lunch) epic fail.,3.4,29.2355,-81.011853,"1888, 600 N Atlantic Ave, Daytona Beach, FL 32118"
Daytona Taproom,Onion rings and fries with a #7 IPA. The beer was great.,4.4,29.2339531,-81.0162601,"Daytona Taproom, 310 Seabreeze Blvd, Daytona Beach, FL 32118, United States"
Subway,Every time that I've come to this location my service has been completed within a reasonable amount of time. The staff are always kind courteous and helpful.,4.1,29.2617048,-81.0258891,"Subway, 2429 N Atlantic Ave Unit 19, Daytona Beach, FL 32118, United States"
GoJuice,Love love it. Try the chi ice coffee made with coconut milk.,4.8,29.2722379,-81.0305552,"GoJuice, 760 S Atlantic Ave, Ormond Beach, FL 32176"
Huey Magoo's Chicken Tenders,"Very good chicken. I did have to wait quite a bit, to finally get my order, and I would maybe understand because it was busy when I got there, (maybe a couple more employees would really help to better serve the customers) and better training to the staff ti better serve the costumers.",3.6,29.1732319,-81.0350335,"Huey Magoo's Chicken Tenders, 1268 Beville Rd, Daytona Beach, FL 32114"
Stonewood Grill & Tavern,"This place is amazing. The atmosphere was pleasant and the staff was above and beyond... especially our server Gaby Copello, she was more than 5 stars.",4.5,29.289105,-81.0390212,"Stonewood Grill & Tavern, 100 S Atlantic Ave, Ormond Beach, FL 32176, United States"
Hot Wok,We were greeted immediately with a very friendly young lady. I ordered was taken our food was cooked hot and fresh lots of food I'm fantastic best ever,3.3,29.282005,-81.0674459,"Hot Wok, 345 W Granada Blvd, Ormond Beach, FL 32174, United States"
Shape Up Ormond Beach,Absolutely LOVE the bowls! Quality products with quality service!!!,4.8,29.2905028,-81.043145,"Shape Up Ormond Beach, 142 E Granada Blvd Suite 107, Ormond Beach, FL 32176"
Pizza Hut,More bread less pizza..,3.8,29.2804731,-81.06736959999999,"Pizza Hut, 376 W Granada Blvd #8A, Ormond Beach, FL 32174, United States"
Jackie's Jamaican Pot LLC,My 1st time here and I'm very happy I chose to stop in and give them a try. The food is so good.,5.0,29.2318229,-81.0645217,"Jackie's Jamaican Pot LLC, 996 Derbyshire Rd, Daytona Beach, FL 32117"
Mediterranean Experience,"Fantastic authentic cuisine. Went in for the shwarma, the fish wrap is a must!",4.6,29.234124,-81.015862,"Mediterranean Experience, 322 Seabreeze Blvd, Daytona Beach, FL 32118"
Taco Bell,This is my go-to place when I've missed out on taco Tuesday at home and I don't want to eat at work..reliably open amidst the closed early restaurants too. My last experience was a bit rough but I'd still go here..be wary about asking for extra sour cream.,3.6999999999999997,29.2182088,-81.0473442,"Taco Bell, 740 N Nova Rd, Daytona Beach, FL 32114, United States"
Chen You Restaurant,The business is take out only & I love their food here. Kudo's to the owner because y'all really do cook good Chinese food.,4.3,29.2174714,-81.0537338,"Chen You Restaurant, 1090 Mason Ave, Daytona Beach, FL 32117"
Big Tunas Bar and Grill,As someone who doesn't eat meat it took me a little while to come here because the title would lead you to believe it was a fish kind of place. Never judge a book by its cover.,4.3,29.2629608,-81.0266268,"Big Tunas Bar and Grill, 2695 N Atlantic Ave, Daytona Beach, FL 32118, United States"
"Lee C. & Patricia Culler Boarding, Grooming & Travel Center at Halifax Humane Society, Inc.",I found the staff very helpful. They allowed us to tour the facility before booking.,4.5,29.21922,-81.10699749999999,"Lee C. & Patricia Culler Boarding, Grooming & Travel Center at Halifax Humane Society, Inc., 2364 LPGA Blvd, Daytona Beach, FL 32124"
Chili's Grill & Bar,Went to chilis in Ormond for lunch and got great food and best service I've had in long time. 4 other tables were there no on waiting on anyone.,4.2,29.2544008,-81.1136057,"Chili's Grill & Bar, 190 Williamson Blvd, Ormond Beach, FL 32174, United States"
DB Pickles,I have eaten here many times over the years and I always get a great meal. They have the biggest menu I have ever seen for a restaurant.,4.4,29.2706802,-81.0815077,"DB Pickles, 400 S Nova Rd, Ormond Beach, FL 32174, United States"
Pacific Asian Bistro,"Great sushi and Chinese food. There's a lunch Bento box that includes endamame, sushi, tempura veggies and a Chinese entree and includes soup and salad for about $10.",4.4,29.2828927,-81.0840549,"Pacific Asian Bistro, 222 N Nova Rd, Ormond Beach, FL 32174, United States"
RiverGrille on the Tomoka,My husband & I originally planned to go to another seafood restaurant for dinner but they had a 2 hour wait. My crab-stuffed flounder was delicious and the gator bites were the freshest I've tasted.,4.5,29.3043899,-81.0943052,"RiverGrille on the Tomoka, 950 US-1, Ormond Beach, FL 32174, United States"
Dunkin',Ion care what store I go to or pass thru. I'm gonna get my dunkin doughnuts.,4.4,29.2256317,-81.09146109999999,"Dunkin', 1601 Concierge Blvd, Daytona Beach, FL 32117"
WILCO Restoration,,5.0,29.1416665,-81.2068366,
SoNapa Grille,"I had dinner there last night, had a pleasant experience.The bar staff was excellent! Been back three times now everything I’ve ordered has been excellent...",4.5,29.2849319,-81.0839002,"SoNapa Grille, 324 N Nova Rd, Ormond Beach, FL 32174"
Tropical Smoothie Cafe,Service and staff is above par smoothies were great and priced Right it seems they have more emphasis on food which I'm not tried yet but definitely going to. To be honest when you're sitting at the bar waiting for your food you can tell the backside of everything has not been cleaned a little more focused on cleanliness.,4.0,29.2578096,-81.1087498,"Tropical Smoothie Cafe, 1474 W Granada Blvd Suite #490, Ormond Beach, FL 32174"
My Cousin Vinny's Pizza and Pasta,Hands down the best food! Mario the owner is just the best.,4.6,29.2528266,-81.127449,"My Cousin Vinny's Pizza and Pasta, 1930 W Granada Blvd #5, Ormond Beach, FL 32174"
Checkers,"Great burger and fries. Two combos for $10, can't go wrong.",3.7,29.1876118,-81.0766391,"Checkers, 2210 W International Speedway Blvd, Daytona Beach, FL 32114, United States"
Florida Fit Meals,That was truly a great culinary experience. The food was absolutely delicious!,4.5,29.4725688,-81.17781819999999,"Florida Fit Meals, 250 Old Kings Rd S, Flagler Beach, FL 32136"
Woody's Bar-B-Que,It was great!! We had the smoked chicken dinners and everything was delicious.,3.8,29.4753187,-81.18077509999999,"Woody's Bar-B-Que, 99 Flagler Plaza Dr, Palm Coast, FL 32137, United States"
MSI Customs LLC.,Ask for Roger. Just simply the Best!,4.8,29.456267,-81.248865,"MSI Customs LLC., 1302 S State St, Bunnell, FL 32110"
Ole' Skool Mondex Grill and Bar,Good food and beers. Slow service.,4.3,29.461476,-81.3725604,"Ole' Skool Mondex Grill and Bar, 1404 Co Rd 305, Bunnell, FL 32110"
China Wok,Great food. The egg drop soup is best I've ever had.,4.4,29.445348,-81.51162599999999,"China Wok, 1005 Summit St, Crescent City, FL 32112"
M&E BBQ,"For a food truck in the middle of nowhere, it's fairly busy. Food is nothing special though.",4.7,29.2527124,-81.4676621,"M&E BBQ, 402 N Center St, Pierson, FL 32180"
Shanghai Chinese Restaurant,"However, 3 of the 4 cooks in the back were not wearing masks, the 4th wearing a mask incorrectly. I made a point to eat at this place during the pandemic to support them cause I loved their food.",4.1,28.787894,-81.35584,"Shanghai Chinese Restaurant, 1120 Townpark Ave Ste 1082, Lake Mary, FL 32746"
Pita Gourmet,By far the best gyro in town also comes in at a better price than most of the local restaurants also so friendly and caring I eat here once a week,4.1,28.8039033,-81.33893839999999,"Pita Gourmet, 258 Towne Center Cir, Sanford, FL 32771"
Popeyes Louisiana Kitchen,The spicy chicken sandwich definitely lives up to the hype! It is not the small patty that you get at most fast food restaurants.,3.2999999999999994,28.8117369,-81.3442525,"Popeyes Louisiana Kitchen, 4658 FL-46, Sanford, FL 32771, United States"
McDonald's,If I could take stars away I would. Went through drive through.,3.7999999999999994,28.921223,-81.29818,"McDonald's, 2406 Enterprise Rd, Orange City, FL 32763, United States"
Sonic Drive-In,We were passing through the area at mealtime and were looking for something quick and easy with good social distancing. The lot for this one was a bit smaller than most I have been to but there was plenty of room.,4.1,28.9116965,-81.2779071,"Sonic Drive-In, 1221 Saxon Blvd, Orange City, FL 32763, United States"
